,Content ID,Reaction Type,Month,Datetime,Content Type,Category,Sentiment,Score,,,,
12053,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,scared,September,02/09/2020 23:53,video,travel,negative,15,,,,
12054,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,scared,November,19/11/2020 22:02,video,travel,negative,15,,,,
12055,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,interested,January,14/01/2021 06:55,video,travel,positive,30,,,,
12056,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,peeking,June,21/06/2020 05:39,video,travel,neutral,35,,,,
12057,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,dislike,April,16/04/2021 11:22,video,travel,negative,10,,,,
12058,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,like,May,07/05/2021 03:01,video,travel,positive,50,,,,
12059,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,intrigued,April,14/04/2021 10:36,video,travel,positive,45,,,,
12060,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,intrigued,February,21/02/2021 23:45,video,travel,positive,45,,,,
12061,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,dislike,July,17/07/2020 06:40,video,travel,negative,10,,,,
12062,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,August,04/08/2020 08:43,video,travel,positive,75,,,,
12063,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,peeking,July,08/07/2020 17:23,video,travel,neutral,35,,,,
12064,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,dislike,October,26/10/2020 21:19,video,travel,negative,10,,,,
12065,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,indifferent,December,19/12/2020 06:05,video,travel,neutral,20,,,,
12066,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,worried,December,14/12/2020 21:25,video,travel,negative,12,,,,
12067,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,love,February,23/02/2021 17:59,video,travel,positive,65,,,,
12068,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,heart,November,14/11/2020 02:36,video,travel,positive,60,,,,
12069,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,adore,November,28/11/2020 19:19,video,travel,positive,72,,,,
12070,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,like,October,14/10/2020 15:03,video,travel,positive,50,,,,
12071,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,worried,November,25/11/2020 22:03,video,travel,negative,12,,,,
12072,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,want,July,30/07/2020 09:50,video,travel,positive,70,,,,
12073,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,disgust,November,13/11/2020 19:01,video,travel,negative,0,,,,
12074,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,like,May,30/05/2021 15:25,video,travel,positive,50,,,,
12075,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,August,10/08/2020 05:57,video,travel,positive,75,,,,
12076,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,heart,May,03/05/2021 15:41,video,travel,positive,60,,,,
12077,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,intrigued,September,08/09/2020 06:25,video,travel,positive,45,,,,
12078,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,cherish,December,24/12/2020 16:20,video,travel,positive,70,,,,
12079,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,adore,July,05/07/2020 05:37,video,travel,positive,72,,,,
12080,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,want,November,14/11/2020 22:50,video,travel,positive,70,,,,
12081,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,heart,December,30/12/2020 12:06,video,travel,positive,60,,,,
12082,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,indifferent,May,08/05/2021 01:01,video,travel,neutral,20,,,,
12083,4d510edc-7c08-4524-a14d-f36f3b710020,like,February,14/02/2021 01:02,GIF,fitness,positive,50,,,,
12084,4d510edc-7c08-4524-a14d-f36f3b710020,want,November,11/11/2020 05:46,GIF,fitness,positive,70,,,,
12085,4d510edc-7c08-4524-a14d-f36f3b710020,disgust,January,16/01/2021 03:01,GIF,fitness,negative,0,,,,
12086,4d510edc-7c08-4524-a14d-f36f3b710020,disgust,February,22/02/2021 15:18,GIF,fitness,negative,0,,,,
12087,4d510edc-7c08-4524-a14d-f36f3b710020,worried,October,19/10/2020 14:15,GIF,fitness,negative,12,,,,
12088,4d510edc-7c08-4524-a14d-f36f3b710020,adore,August,30/08/2020 16:59,GIF,fitness,positive,72,,,,
12089,4d510edc-7c08-4524-a14d-f36f3b710020,interested,April,26/04/2021 18:05,GIF,fitness,positive,30,,,,
12090,4d510edc-7c08-4524-a14d-f36f3b710020,indifferent,September,08/09/2020 06:50,GIF,fitness,neutral,20,,,,
12091,4d510edc-7c08-4524-a14d-f36f3b710020,disgust,April,30/04/2021 05:49,GIF,fitness,negative,0,,,,
12092,4d510edc-7c08-4524-a14d-f36f3b710020,indifferent,January,31/01/2021 15:56,GIF,fitness,neutral,20,,,,
12093,4d510edc-7c08-4524-a14d-f36f3b710020,cherish,June,28/06/2020 02:06,GIF,fitness,positive,70,,,,
12094,4d510edc-7c08-4524-a14d-f36f3b710020,worried,December,03/12/2020 10:26,GIF,fitness,negative,12,,,,
12095,4fd0ef9a-008d-4b61-9a78-4b0257281140,scared,July,31/07/2020 23:04,audio,technology,negative,15,,,,
12096,4fd0ef9a-008d-4b61-9a78-4b0257281140,indifferent,August,05/08/2020 02:39,audio,technology,neutral,20,,,,
12097,4fd0ef9a-008d-4b61-9a78-4b0257281140,hate,December,05/12/2020 21:04,audio,technology,negative,5,,,,
12098,4fd0ef9a-008d-4b61-9a78-4b0257281140,dislike,December,16/12/2020 22:31,audio,technology,negative,10,,,,
12099,4fd0ef9a-008d-4b61-9a78-4b0257281140,love,August,31/08/2020 01:17,audio,technology,positive,65,,,,
12100,4fd0ef9a-008d-4b61-9a78-4b0257281140,indifferent,November,17/11/2020 08:26,audio,technology,neutral,20,,,,
12101,4fd0ef9a-008d-4b61-9a78-4b0257281140,adore,June,08/06/2021 02:51,audio,technology,positive,72,,,,
12102,4fd0ef9a-008d-4b61-9a78-4b0257281140,adore,June,02/06/2021 22:41,audio,technology,positive,72,,,,
12103,4fd0ef9a-008d-4b61-9a78-4b0257281140,heart,March,24/03/2021 18:02,audio,technology,positive,60,,,,
12104,4fd0ef9a-008d-4b61-9a78-4b0257281140,adore,June,03/06/2021 06:12,audio,technology,positive,72,,,,
12105,4fd0ef9a-008d-4b61-9a78-4b0257281140,interested,May,26/05/2021 10:11,audio,technology,positive,30,,,,
12106,4fd0ef9a-008d-4b61-9a78-4b0257281140,love,March,22/03/2021 10:48,audio,technology,positive,65,,,,
12107,4fd0ef9a-008d-4b61-9a78-4b0257281140,love,September,24/09/2020 02:54,audio,technology,positive,65,,,,
12108,4fd0ef9a-008d-4b61-9a78-4b0257281140,want,July,18/07/2020 22:51,audio,technology,positive,70,,,,
12109,4fd0ef9a-008d-4b61-9a78-4b0257281140,intrigued,June,12/06/2021 02:46,audio,technology,positive,45,,,,
12110,4fd0ef9a-008d-4b61-9a78-4b0257281140,dislike,July,21/07/2020 13:17,audio,technology,negative,10,,,,
12111,4fd0ef9a-008d-4b61-9a78-4b0257281140,super love,January,18/01/2021 18:09,audio,technology,positive,75,,,,
12112,4fd0ef9a-008d-4b61-9a78-4b0257281140,love,October,19/10/2020 10:41,audio,technology,positive,65,,,,
12113,4fd0ef9a-008d-4b61-9a78-4b0257281140,indifferent,July,29/07/2020 19:21,audio,technology,neutral,20,,,,
12114,4fd0ef9a-008d-4b61-9a78-4b0257281140,scared,December,09/12/2020 09:56,audio,technology,negative,15,,,,
12115,4fd0ef9a-008d-4b61-9a78-4b0257281140,cherish,July,01/07/2020 11:11,audio,technology,positive,70,,,,
12116,4fd0ef9a-008d-4b61-9a78-4b0257281140,heart,January,03/01/2021 06:26,audio,technology,positive,60,,,,
12117,4fd0ef9a-008d-4b61-9a78-4b0257281140,worried,June,01/06/2021 14:18,audio,technology,negative,12,,,,
12118,4fd0ef9a-008d-4b61-9a78-4b0257281140,intrigued,June,27/06/2020 21:26,audio,technology,positive,45,,,,
12119,4fd0ef9a-008d-4b61-9a78-4b0257281140,heart,October,06/10/2020 20:58,audio,technology,positive,60,,,,
12120,4fd0ef9a-008d-4b61-9a78-4b0257281140,love,May,09/05/2021 23:42,audio,technology,positive,65,,,,
12121,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,heart,June,15/06/2021 19:39,audio,technology,positive,60,,,,
12122,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,disgust,March,29/03/2021 12:56,audio,technology,negative,0,,,,
12123,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,indifferent,September,03/09/2020 12:09,audio,technology,neutral,20,,,,
12124,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,peeking,May,08/05/2021 18:34,audio,technology,neutral,35,,,,
12125,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,like,January,01/01/2021 11:43,audio,technology,positive,50,,,,
12126,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,indifferent,December,06/12/2020 23:26,audio,technology,neutral,20,,,,
12127,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,January,09/01/2021 12:54,audio,technology,positive,75,,,,
12128,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,cherish,December,12/12/2020 16:17,audio,technology,positive,70,,,,
12129,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,peeking,May,06/05/2021 01:17,audio,technology,neutral,35,,,,
12130,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,adore,February,28/02/2021 10:23,audio,technology,positive,72,,,,
12131,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,want,July,28/07/2020 12:52,audio,technology,positive,70,,,,
12132,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,dislike,June,19/06/2020 17:05,audio,technology,negative,10,,,,
12133,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,peeking,December,24/12/2020 01:50,audio,technology,neutral,35,,,,
12134,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,dislike,June,09/06/2021 01:16,audio,technology,negative,10,,,,
12135,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,disgust,June,26/06/2020 11:32,audio,technology,negative,0,,,,
12136,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,scared,October,09/10/2020 00:12,audio,technology,negative,15,,,,
12137,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,hate,April,04/04/2021 05:00,audio,technology,negative,5,,,,
12138,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,indifferent,April,07/04/2021 14:22,audio,technology,neutral,20,,,,
12139,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,want,November,28/11/2020 23:03,audio,technology,positive,70,,,,
12140,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,hate,August,03/08/2020 01:45,audio,technology,negative,5,,,,
12141,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,peeking,January,15/01/2021 12:24,audio,technology,neutral,35,,,,
12142,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,disgust,September,02/09/2020 04:33,audio,technology,negative,0,,,,
12143,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,heart,October,19/10/2020 10:13,audio,technology,positive,60,,,,
12144,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,peeking,April,01/04/2021 16:48,audio,technology,neutral,35,,,,
12145,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,disgust,May,17/05/2021 07:21,audio,technology,negative,0,,,,
12146,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,adore,December,29/12/2020 02:58,audio,technology,positive,72,,,,
12147,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,worried,April,20/04/2021 13:21,audio,technology,negative,12,,,,
12148,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,July,07/07/2020 03:03,audio,technology,positive,75,,,,
12149,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,adore,January,20/01/2021 11:53,audio,technology,positive,72,,,,
12150,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,May,04/05/2021 17:56,audio,technology,positive,75,,,,
12151,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,peeking,November,13/11/2020 00:02,audio,technology,neutral,35,,,,
12152,76898916-4024-4c32-909b-dd240879d76a,hate,January,20/01/2021 23:47,GIF,animals,negative,5,,,,
12153,76898916-4024-4c32-909b-dd240879d76a,scared,October,11/10/2020 15:26,GIF,animals,negative,15,,,,
12154,76898916-4024-4c32-909b-dd240879d76a,super love,October,26/10/2020 18:11,GIF,animals,positive,75,,,,
12155,76898916-4024-4c32-909b-dd240879d76a,hate,April,05/04/2021 21:16,GIF,animals,negative,5,,,,
12156,76898916-4024-4c32-909b-dd240879d76a,super love,October,10/10/2020 16:12,GIF,animals,positive,75,,,,
12157,76898916-4024-4c32-909b-dd240879d76a,heart,October,17/10/2020 04:06,GIF,animals,positive,60,,,,
12158,76898916-4024-4c32-909b-dd240879d76a,peeking,December,16/12/2020 23:18,GIF,animals,neutral,35,,,,
12159,76898916-4024-4c32-909b-dd240879d76a,interested,September,18/09/2020 18:15,GIF,animals,positive,30,,,,
12160,76898916-4024-4c32-909b-dd240879d76a,intrigued,April,16/04/2021 21:07,GIF,animals,positive,45,,,,
12161,76898916-4024-4c32-909b-dd240879d76a,hate,May,17/05/2021 07:53,GIF,animals,negative,5,,,,
12162,76898916-4024-4c32-909b-dd240879d76a,interested,July,09/07/2020 07:11,GIF,animals,positive,30,,,,
12163,76898916-4024-4c32-909b-dd240879d76a,like,April,15/04/2021 15:17,GIF,animals,positive,50,,,,
12164,76898916-4024-4c32-909b-dd240879d76a,adore,April,27/04/2021 01:37,GIF,animals,positive,72,,,,
12165,76898916-4024-4c32-909b-dd240879d76a,super love,December,18/12/2020 10:07,GIF,animals,positive,75,,,,
12166,76898916-4024-4c32-909b-dd240879d76a,love,December,30/12/2020 13:38,GIF,animals,positive,65,,,,
12167,76898916-4024-4c32-909b-dd240879d76a,love,March,15/03/2021 03:13,GIF,animals,positive,65,,,,
12168,76898916-4024-4c32-909b-dd240879d76a,interested,October,05/10/2020 10:48,GIF,animals,positive,30,,,,
12169,76898916-4024-4c32-909b-dd240879d76a,hate,October,11/10/2020 06:56,GIF,animals,negative,5,,,,
12170,76898916-4024-4c32-909b-dd240879d76a,worried,October,06/10/2020 22:12,GIF,animals,negative,12,,,,
12171,76898916-4024-4c32-909b-dd240879d76a,super love,December,17/12/2020 00:00,GIF,animals,positive,75,,,,
12172,76898916-4024-4c32-909b-dd240879d76a,super love,May,02/05/2021 16:37,GIF,animals,positive,75,,,,
12173,76898916-4024-4c32-909b-dd240879d76a,like,June,09/06/2021 12:13,GIF,animals,positive,50,,,,
12174,76898916-4024-4c32-909b-dd240879d76a,peeking,January,23/01/2021 15:45,GIF,animals,neutral,35,,,,
12175,76898916-4024-4c32-909b-dd240879d76a,cherish,July,24/07/2020 07:28,GIF,animals,positive,70,,,,
12176,76898916-4024-4c32-909b-dd240879d76a,dislike,March,19/03/2021 05:46,GIF,animals,negative,10,,,,
12177,76898916-4024-4c32-909b-dd240879d76a,intrigued,January,22/01/2021 00:35,GIF,animals,positive,45,,,,
12178,76898916-4024-4c32-909b-dd240879d76a,adore,June,27/06/2020 03:35,GIF,animals,positive,72,,,,
12179,76898916-4024-4c32-909b-dd240879d76a,peeking,May,31/05/2021 03:33,GIF,animals,neutral,35,,,,
12180,76898916-4024-4c32-909b-dd240879d76a,scared,December,08/12/2020 03:35,GIF,animals,negative,15,,,,
12181,76898916-4024-4c32-909b-dd240879d76a,disgust,June,04/06/2021 09:11,GIF,animals,negative,0,,,,
12182,8204e4bd-c544-4a18-ac0d-6f5289957cdf,like,December,23/12/2020 12:50,photo,dogs,positive,50,,,,
12183,8204e4bd-c544-4a18-ac0d-6f5289957cdf,intrigued,January,13/01/2021 11:31,photo,dogs,positive,45,,,,
12184,8204e4bd-c544-4a18-ac0d-6f5289957cdf,scared,August,10/08/2020 03:23,photo,dogs,negative,15,,,,
12185,8204e4bd-c544-4a18-ac0d-6f5289957cdf,heart,April,30/04/2021 19:17,photo,dogs,positive,60,,,,
12186,8204e4bd-c544-4a18-ac0d-6f5289957cdf,hate,November,23/11/2020 07:52,photo,dogs,negative,5,,,,
12187,8204e4bd-c544-4a18-ac0d-6f5289957cdf,intrigued,May,17/05/2021 21:21,photo,dogs,positive,45,,,,
12188,8204e4bd-c544-4a18-ac0d-6f5289957cdf,scared,July,07/07/2020 21:38,photo,dogs,negative,15,,,,
12189,8204e4bd-c544-4a18-ac0d-6f5289957cdf,interested,December,13/12/2020 01:05,photo,dogs,positive,30,,,,
12190,8204e4bd-c544-4a18-ac0d-6f5289957cdf,hate,February,05/02/2021 19:06,photo,dogs,negative,5,,,,
12191,8204e4bd-c544-4a18-ac0d-6f5289957cdf,peeking,April,24/04/2021 17:57,photo,dogs,neutral,35,,,,
12192,8204e4bd-c544-4a18-ac0d-6f5289957cdf,super love,March,21/03/2021 16:53,photo,dogs,positive,75,,,,
12193,8204e4bd-c544-4a18-ac0d-6f5289957cdf,like,November,29/11/2020 12:33,photo,dogs,positive,50,,,,
12194,8204e4bd-c544-4a18-ac0d-6f5289957cdf,heart,May,28/05/2021 01:19,photo,dogs,positive,60,,,,
12195,8204e4bd-c544-4a18-ac0d-6f5289957cdf,want,June,13/06/2021 00:32,photo,dogs,positive,70,,,,
12196,8204e4bd-c544-4a18-ac0d-6f5289957cdf,scared,February,12/02/2021 05:16,photo,dogs,negative,15,,,,
12197,8204e4bd-c544-4a18-ac0d-6f5289957cdf,worried,February,09/02/2021 16:23,photo,dogs,negative,12,,,,
12198,8204e4bd-c544-4a18-ac0d-6f5289957cdf,heart,October,09/10/2020 04:15,photo,dogs,positive,60,,,,
12199,8204e4bd-c544-4a18-ac0d-6f5289957cdf,cherish,November,05/11/2020 09:40,photo,dogs,positive,70,,,,
12200,8204e4bd-c544-4a18-ac0d-6f5289957cdf,peeking,November,19/11/2020 12:57,photo,dogs,neutral,35,,,,
12201,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dislike,July,20/07/2020 20:39,photo,dogs,negative,10,,,,
12202,301cfd14-3e4f-4058-b253-c591ef150888,cherish,May,26/05/2021 20:53,audio,veganism,positive,70,,,,
12203,301cfd14-3e4f-4058-b253-c591ef150888,interested,April,02/04/2021 01:47,audio,veganism,positive,30,,,,
12204,301cfd14-3e4f-4058-b253-c591ef150888,love,July,03/07/2020 07:51,audio,veganism,positive,65,,,,
12205,301cfd14-3e4f-4058-b253-c591ef150888,indifferent,February,21/02/2021 06:56,audio,veganism,neutral,20,,,,
12206,301cfd14-3e4f-4058-b253-c591ef150888,indifferent,January,09/01/2021 07:31,audio,veganism,neutral,20,,,,
12207,301cfd14-3e4f-4058-b253-c591ef150888,love,April,10/04/2021 08:37,audio,veganism,positive,65,,,,
12208,301cfd14-3e4f-4058-b253-c591ef150888,interested,February,23/02/2021 16:29,audio,veganism,positive,30,,,,
12209,301cfd14-3e4f-4058-b253-c591ef150888,dislike,February,15/02/2021 00:28,audio,veganism,negative,10,,,,
12210,301cfd14-3e4f-4058-b253-c591ef150888,cherish,April,02/04/2021 19:34,audio,veganism,positive,70,,,,
12211,301cfd14-3e4f-4058-b253-c591ef150888,like,April,15/04/2021 21:42,audio,veganism,positive,50,,,,
12212,301cfd14-3e4f-4058-b253-c591ef150888,hate,October,10/10/2020 08:05,audio,veganism,negative,5,,,,
12213,56a3156c-41e0-4b35-8e6d-947961b3af5b,dislike,February,27/02/2021 12:00,photo,fitness,negative,10,,,,
12214,56a3156c-41e0-4b35-8e6d-947961b3af5b,indifferent,March,02/03/2021 19:04,photo,fitness,neutral,20,,,,
12215,56a3156c-41e0-4b35-8e6d-947961b3af5b,like,September,21/09/2020 04:27,photo,fitness,positive,50,,,,
12216,56a3156c-41e0-4b35-8e6d-947961b3af5b,intrigued,December,19/12/2020 19:58,photo,fitness,positive,45,,,,
12217,56a3156c-41e0-4b35-8e6d-947961b3af5b,love,September,02/09/2020 00:42,photo,fitness,positive,65,,,,
12218,56a3156c-41e0-4b35-8e6d-947961b3af5b,heart,April,14/04/2021 21:51,photo,fitness,positive,60,,,,
12219,56a3156c-41e0-4b35-8e6d-947961b3af5b,disgust,January,16/01/2021 08:47,photo,fitness,negative,0,,,,
12220,56a3156c-41e0-4b35-8e6d-947961b3af5b,heart,January,13/01/2021 06:10,photo,fitness,positive,60,,,,
12221,56a3156c-41e0-4b35-8e6d-947961b3af5b,heart,September,14/09/2020 03:14,photo,fitness,positive,60,,,,
12222,56a3156c-41e0-4b35-8e6d-947961b3af5b,worried,September,14/09/2020 07:05,photo,fitness,negative,12,,,,
12223,56a3156c-41e0-4b35-8e6d-947961b3af5b,dislike,April,23/04/2021 03:21,photo,fitness,negative,10,,,,
12224,56a3156c-41e0-4b35-8e6d-947961b3af5b,interested,January,19/01/2021 21:41,photo,fitness,positive,30,,,,
12225,56a3156c-41e0-4b35-8e6d-947961b3af5b,cherish,July,16/07/2020 18:11,photo,fitness,positive,70,,,,
12226,56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,February,01/02/2021 10:26,photo,fitness,positive,75,,,,
12227,56a3156c-41e0-4b35-8e6d-947961b3af5b,intrigued,April,24/04/2021 18:17,photo,fitness,positive,45,,,,
12228,56a3156c-41e0-4b35-8e6d-947961b3af5b,like,August,25/08/2020 21:40,photo,fitness,positive,50,,,,
12229,56a3156c-41e0-4b35-8e6d-947961b3af5b,intrigued,October,21/10/2020 00:07,photo,fitness,positive,45,,,,
12230,56a3156c-41e0-4b35-8e6d-947961b3af5b,love,May,22/05/2021 23:23,photo,fitness,positive,65,,,,
12231,56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,September,12/09/2020 15:31,photo,fitness,positive,75,,,,
12232,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,February,06/02/2021 16:06,photo,cooking,negative,10,,,,
12233,fd060448-7b3e-4626-b3ca-44bfe764e26f,disgust,September,25/09/2020 12:49,photo,cooking,negative,0,,,,
12234,fd060448-7b3e-4626-b3ca-44bfe764e26f,worried,August,05/08/2020 09:53,photo,cooking,negative,12,,,,
12235,fd060448-7b3e-4626-b3ca-44bfe764e26f,scared,March,26/03/2021 01:17,photo,cooking,negative,15,,,,
12236,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,October,22/10/2020 09:37,photo,cooking,negative,5,,,,
12237,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,May,13/05/2021 10:47,photo,cooking,negative,10,,,,
12238,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,October,31/10/2020 00:50,photo,cooking,negative,5,,,,
12239,fd060448-7b3e-4626-b3ca-44bfe764e26f,adore,November,02/11/2020 05:53,photo,cooking,positive,72,,,,
12240,fd060448-7b3e-4626-b3ca-44bfe764e26f,love,September,01/09/2020 09:20,photo,cooking,positive,65,,,,
12241,fd060448-7b3e-4626-b3ca-44bfe764e26f,want,August,11/08/2020 10:05,photo,cooking,positive,70,,,,
12242,fd060448-7b3e-4626-b3ca-44bfe764e26f,love,February,15/02/2021 02:52,photo,cooking,positive,65,,,,
12243,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,July,05/07/2020 14:48,photo,cooking,positive,75,,,,
12244,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,November,09/11/2020 02:34,photo,cooking,negative,5,,,,
12245,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,April,11/04/2021 16:00,photo,cooking,negative,10,,,,
12246,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,July,05/07/2020 21:55,photo,cooking,negative,10,,,,
12247,fd060448-7b3e-4626-b3ca-44bfe764e26f,scared,October,04/10/2020 04:33,photo,cooking,negative,15,,,,
12248,fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,January,07/01/2021 08:43,photo,cooking,positive,70,,,,
12249,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,October,02/10/2020 12:56,photo,cooking,negative,5,,,,
12250,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,February,04/02/2021 16:16,photo,cooking,negative,10,,,,
12251,fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,August,07/08/2020 13:51,photo,cooking,positive,70,,,,
12252,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,March,10/03/2021 01:13,photo,cooking,negative,5,,,,
12253,fd060448-7b3e-4626-b3ca-44bfe764e26f,want,March,18/03/2021 04:51,photo,cooking,positive,70,,,,
12254,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,May,30/05/2021 15:12,photo,cooking,positive,75,,,,
12255,fd060448-7b3e-4626-b3ca-44bfe764e26f,adore,June,26/06/2020 16:57,photo,cooking,positive,72,,,,
12256,fd060448-7b3e-4626-b3ca-44bfe764e26f,intrigued,May,08/05/2021 08:01,photo,cooking,positive,45,,,,
12257,fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,May,17/05/2021 23:53,photo,cooking,positive,70,,,,
12258,fd060448-7b3e-4626-b3ca-44bfe764e26f,like,July,03/07/2020 21:24,photo,cooking,positive,50,,,,
12259,fd060448-7b3e-4626-b3ca-44bfe764e26f,peeking,September,16/09/2020 02:46,photo,cooking,neutral,35,,,,
12260,fd060448-7b3e-4626-b3ca-44bfe764e26f,indifferent,June,19/06/2020 02:55,photo,cooking,neutral,20,,,,
12261,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,October,29/10/2020 02:56,photo,cooking,negative,5,,,,
12262,fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,December,09/12/2020 11:34,photo,cooking,positive,70,,,,
12263,fd060448-7b3e-4626-b3ca-44bfe764e26f,want,May,25/05/2021 07:19,photo,cooking,positive,70,,,,
12264,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,August,08/08/2020 07:13,photo,cooking,negative,10,,,,
12265,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,June,02/06/2021 21:41,photo,cooking,positive,75,,,,
12266,fd060448-7b3e-4626-b3ca-44bfe764e26f,adore,November,07/11/2020 04:35,photo,cooking,positive,72,,,,
12267,fd060448-7b3e-4626-b3ca-44bfe764e26f,scared,September,20/09/2020 20:45,photo,cooking,negative,15,,,,
12268,fd060448-7b3e-4626-b3ca-44bfe764e26f,love,April,03/04/2021 21:12,photo,cooking,positive,65,,,,
12269,fd060448-7b3e-4626-b3ca-44bfe764e26f,indifferent,January,29/01/2021 23:21,photo,cooking,neutral,20,,,,
12270,60223ac7-2fa4-4bba-8156-1d90b367e21a,scared,June,27/06/2020 08:02,photo,public speaking,negative,15,,,,
12271,60223ac7-2fa4-4bba-8156-1d90b367e21a,cherish,November,07/11/2020 07:21,photo,public speaking,positive,70,,,,
12272,74c85e37-5017-462e-bee2-2769db7a17c1,indifferent,April,09/04/2021 03:01,photo,healthy eating,neutral,20,,,,
12273,74c85e37-5017-462e-bee2-2769db7a17c1,like,July,04/07/2020 21:04,photo,healthy eating,positive,50,,,,
12274,74c85e37-5017-462e-bee2-2769db7a17c1,want,July,03/07/2020 00:10,photo,healthy eating,positive,70,,,,
12275,74c85e37-5017-462e-bee2-2769db7a17c1,heart,October,22/10/2020 05:36,photo,healthy eating,positive,60,,,,
12276,74c85e37-5017-462e-bee2-2769db7a17c1,love,October,29/10/2020 16:03,photo,healthy eating,positive,65,,,,
12277,74c85e37-5017-462e-bee2-2769db7a17c1,heart,July,05/07/2020 13:40,photo,healthy eating,positive,60,,,,
